CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
36005016000,Bronx,Bronx,4274,2194,2080,23.1,70.8,0.7,0.0,3.2,2828,77216.0,22985.0,35775.0,3894.0,3.3,0.0,31.1,24.0,27.0,8.4,9.5,55.2,12.9,23.0,3.2,1.6,4.1,35.7,2148,85.3,13.1,1.6,0.0,6.9
36005016100,Bronx,Bronx,4140,1862,2278,71.6,0.6,27.2,0.0,0.7,2118,12467.0,6442.0,12532.0,2385.0,51.6,61.9,19.0,51.6,16.5,3.2,9.7,18.5,3.3,69.8,5.4,0.0,3.0,44.0,1465,69.8,25.5,4.6,0.0,17.8
36005016200,Bronx,Bronx,1969,876,1093,39.9,52.9,4.5,1.8,0.6,1424,70682.0,32797.0,22967.0,3685.0,14.4,22.3,29.4,30.3,25.1,4.6,10.6,52.2,4.6,32.3,7.5,0.0,3.4,36.2,824,82.0,17.1,0.8,0.0,9.3
36005016300,Bronx,Bronx,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
36005016400,Bronx,Bronx,885,401,484,28.0,63.3,8.7,0.0,0.0,678,60682.0,17257.0,35090.0,12325.0,10.1,14.8,29.2,34.5,23.6,6.8,5.9,40.1,5.0,35.4,8.1,3.4,8.1,31.6,322,78.9,14.6,6.5,0.0,14.6
36005016500,Bronx,Bronx,1189,613,576,44.0,0.3,55.7,0.0,0.0,628,26645.0,9252.0,12860.0,2302.0,33.9,60.7,15.0,44.2,23.2,2.9,14.8,20.7,3.0,70.1,2.5,0.0,3.7,50.2,419,70.2,22.7,7.2,0.0,11.0
36005016600,Bronx,Bronx,2252,1061,1191,51.8,34.3,3.0,0.0,9.9,1688,63421.0,14767.0,28075.0,3892.0,10.2,5.2,39.3,19.1,24.6,8.1,9.0,36.1,7.6,45.7,2.3,2.6,5.7,46.3,992,86.1,10.9,3.0,0.0,9.1
36005016700,Bronx,Bronx,2733,1228,1505,45.2,1.2,52.7,0.0,0.0,1363,27222.0,5912.0,9971.0,1118.0,43.8,49.8,18.0,36.4,22.5,3.2,19.9,19.5,4.1,68.2,3.0,2.5,2.7,43.5,863,76.1,11.2,11.1,1.5,15.5
36005016900,Bronx,Bronx,1338,620,718,42.7,3.0,53.9,0.4,0.0,881,27697.0,10117.0,14745.0,3685.0,39.4,34.5,19.2,32.2,26.0,9.4,13.2,28.9,4.5,61.0,5.6,0.0,0.0,40.4,385,82.9,13.2,3.9,0.0,25.2
36005017100,Bronx,Bronx,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
36005017300,Bronx,Bronx,6301,3055,3246,61.2,1.0,26.9,3.3,6.5,3140,18720.0,5158.0,11124.0,1676.0,36.7,30.7,16.4,36.3,29.5,1.5,16.3,9.5,0.6,75.8,10.6,1.1,2.4,44.1,1850,82.9,8.2,8.9,0.0,17.5
36005017500,Bronx,Bronx,7004,3064,3940,58.4,1.6,34.9,2.7,0.0,3584,22000.0,8045.0,16132.0,5954.0,45.8,57.2,19.6,40.9,25.6,4.4,9.5,15.1,1.7,65.0,13.1,2.0,3.1,39.3,2270,79.8,13.1,5.5,1.6,14.4
36005017701,Bronx,Bronx,4946,2351,2595,62.6,1.2,35.7,0.0,0.2,2208,25022.0,9623.0,12870.0,3393.0,46.7,65.9,24.6,38.4,14.1,1.1,21.8,10.8,23.0,49.9,7.9,8.5,0.0,30.2,1485,86.6,7.8,5.6,0.0,15.6
36005017702,Bronx,Bronx,5388,2510,2878,65.7,0.5,28.9,0.0,2.3,2453,23485.0,4504.0,12008.0,2234.0,42.1,54.5,28.3,30.6,19.5,3.4,18.2,13.3,6.2,62.4,6.5,2.7,8.9,41.2,1850,85.5,7.8,6.6,0.0,15.7
36005017901,Bronx,Bronx,4661,2218,2443,69.1,1.1,24.2,3.8,1.9,2630,21376.0,4131.0,12459.0,2129.0,44.3,65.3,22.0,31.4,15.3,9.7,21.6,12.6,0.0,68.0,10.6,2.5,6.3,39.7,1870,71.0,13.4,15.6,0.0,15.7
36005017902,Bronx,Bronx,3600,1717,1883,57.6,0.6,38.9,0.0,0.0,1711,20852.0,10152.0,11097.0,2032.0,41.3,51.8,13.3,45.4,24.6,6.9,9.8,7.1,1.0,75.9,5.4,0.0,10.7,43.3,1405,74.9,12.3,12.8,0.0,13.9
36005018101,Bronx,Bronx,2921,1324,1597,51.6,0.0,47.1,0.0,0.0,1562,27371.0,3090.0,13799.0,2059.0,34.5,59.7,8.4,39.8,25.5,5.6,20.6,17.6,2.1,68.0,10.0,0.0,2.4,41.1,1293,84.5,10.9,4.6,0.0,12.0
36005018102,Bronx,Bronx,5626,2656,2970,54.2,4.6,36.5,0.0,4.1,2396,38250.0,3785.0,14801.0,2870.0,33.7,56.2,20.1,37.6,25.5,3.2,13.6,9.5,2.3,80.4,3.5,1.3,3.0,41.0,2363,84.2,6.3,9.1,0.5,14.8
36005018301,Bronx,Bronx,4202,1882,2320,56.5,4.4,34.7,0.0,2.7,2970,29987.0,2690.0,22383.0,3534.0,23.9,26.1,33.4,33.2,21.6,0.4,11.4,16.3,1.5,56.0,13.2,5.0,8.0,35.8,1691,77.4,14.1,8.5,0.0,16.3
36005018302,Bronx,Bronx,4078,1991,2087,67.4,2.0,28.4,0.0,0.5,2043,31324.0,5646.0,13543.0,2098.0,36.4,59.2,16.0,26.2,34.6,10.0,13.2,9.3,3.2,65.3,9.0,3.8,9.3,43.5,1573,90.3,7.1,2.6,0.0,16.8
36005018400,Bronx,Bronx,3676,1815,1861,38.5,54.3,4.2,0.0,1.0,2651,60518.0,13541.0,30463.0,3871.0,14.5,29.2,36.8,18.7,25.8,14.8,3.9,51.4,7.0,32.7,5.7,0.0,3.1,34.3,1765,80.4,14.2,5.4,0.0,7.1
36005018500,Bronx,Bronx,6885,3125,3760,53.5,1.5,43.8,0.0,0.0,3487,26496.0,7896.0,12708.0,1637.0,43.8,50.0,17.0,44.0,27.7,4.1,7.2,15.7,1.2,65.1,6.4,2.9,8.7,48.4,2336,77.7,16.9,5.4,0.0,19.7
36005018900,Bronx,Bronx,8304,4016,4288,74.3,3.5,21.5,0.1,0.2,4114,21180.0,4212.0,12466.0,2111.0,44.1,47.9,23.5,26.6,27.7,7.4,14.7,20.2,4.8,52.7,13.8,3.3,5.3,38.7,2624,83.4,11.9,4.7,0.0,16.7
36005019300,Bronx,Bronx,5737,2400,3337,55.7,0.2,44.0,0.0,0.2,3009,23267.0,5349.0,13286.0,4204.0,50.9,61.0,13.7,30.0,34.6,6.4,15.4,21.5,3.7,67.9,4.7,1.2,1.0,44.6,1758,80.3,15.5,4.2,0.0,18.7
36005019400,Bronx,Bronx,2231,1148,1083,49.9,25.2,13.6,0.0,3.2,1554,51176.0,14195.0,22916.0,4011.0,23.6,23.2,21.0,21.1,33.9,9.4,14.7,47.6,2.6,39.2,8.7,1.4,0.6,43.5,926,84.8,9.1,6.2,0.0,11.1
36005019500,Bronx,Bronx,7622,3232,4390,73.2,0.7,23.8,0.0,1.2,3957,26706.0,3344.0,14042.0,1701.0,34.4,40.4,15.9,47.2,22.4,5.1,9.4,8.2,6.0,63.3,12.7,2.6,7.2,40.1,2917,79.2,10.1,10.7,0.0,15.0
36005019700,Bronx,Bronx,7104,3334,3770,63.3,1.1,26.2,0.0,6.1,3113,25875.0,5225.0,13599.0,3561.0,35.7,44.8,8.1,44.8,28.3,6.1,12.6,10.5,2.1,74.3,7.0,3.0,3.1,40.3,2707,82.1,10.9,5.0,2.0,9.3
36005019900,Bronx,Bronx,8015,3723,4292,67.6,2.0,29.1,0.0,0.0,3600,24914.0,3073.0,14441.0,2108.0,38.1,47.0,19.9,43.3,23.7,2.7,10.5,15.8,4.6,72.1,4.6,1.2,1.6,39.2,3317,85.5,11.0,3.5,0.0,13.4
36005020000,Bronx,Bronx,4722,2312,2410,55.6,4.6,3.9,0.0,31.7,2450,44771.0,6435.0,19337.0,2835.0,27.4,35.9,19.4,35.1,21.4,10.6,13.5,17.4,5.7,64.4,5.4,3.6,3.5,50.1,2080,83.2,13.1,3.7,0.0,14.7
36005020100,Bronx,Bronx,4340,2015,2325,68.5,1.5,29.4,0.0,0.7,2182,24160.0,9036.0,13334.0,2331.0,43.0,55.7,14.2,38.9,27.2,6.4,13.3,19.1,5.2,63.2,4.9,0.0,7.6,37.9,1582,84.1,8.7,6.6,0.6,9.8
36005020200,Bronx,Bronx,2232,1066,1166,56.7,12.1,15.1,0.0,14.5,1339,38487.0,8620.0,19417.0,2441.0,25.9,41.4,20.1,27.7,34.2,6.9,11.1,27.1,6.4,59.6,4.4,0.0,2.5,45.7,974,84.0,13.2,2.7,0.1,7.0
36005020400,Bronx,Bronx,3131,1665,1466,68.5,5.4,11.4,0.0,11.6,1899,49519.0,8281.0,20723.0,3035.0,18.1,23.9,26.3,24.8,27.1,5.3,16.5,22.8,11.4,51.7,9.6,2.1,2.5,42.1,1441,74.4,22.1,3.5,0.0,20.5
36005020501,Bronx,Bronx,7030,3099,3931,69.8,0.0,30.2,0.0,0.0,3926,23160.0,6160.0,15021.0,2301.0,35.6,42.0,17.0,37.4,29.4,5.5,10.7,14.7,6.5,64.6,12.4,1.2,0.6,39.1,2700,83.6,11.5,4.9,0.0,12.6
36005020502,Bronx,Bronx,2123,983,1140,64.1,3.7,31.8,0.0,0.2,1239,15343.0,4243.0,16001.0,2639.0,43.0,48.8,22.3,18.1,35.3,10.8,13.5,22.8,2.6,68.0,2.6,1.1,2.8,45.9,719,86.6,6.7,6.7,0.0,7.9
36005020601,Bronx,Bronx,2724,1177,1547,40.2,3.9,13.4,0.0,36.7,1662,76429.0,22078.0,25477.0,4028.0,16.1,14.4,25.0,26.1,34.4,8.8,5.6,17.3,5.3,69.3,5.0,0.0,3.2,51.2,1350,83.3,14.4,2.3,0.0,17.2
36005020900,Bronx,Bronx,4351,2339,2012,64.1,2.7,32.0,0.0,0.2,2072,27311.0,7922.0,14793.0,2115.0,35.8,47.6,15.5,37.0,19.2,5.4,22.9,19.7,1.9,65.8,3.8,8.7,0.0,38.3,1932,86.5,11.3,1.8,0.3,11.0
36005021001,Bronx,Bronx,9254,4610,4644,38.6,1.5,52.6,0.0,5.5,6061,48396.0,3518.0,25239.0,2528.0,14.5,17.2,23.2,27.4,35.8,7.5,6.1,20.9,3.4,66.8,4.2,3.5,1.1,46.5,4623,75.2,19.0,5.8,0.0,11.6
36005021002,Bronx,Bronx,6416,2941,3475,28.1,2.5,50.9,0.0,14.2,4382,43313.0,7572.0,29947.0,4809.0,18.5,23.8,30.3,25.2,26.3,6.3,11.9,15.5,5.2,66.6,5.8,3.1,3.8,49.0,3247,76.8,18.9,4.3,0.0,15.4
36005021100,Bronx,Bronx,5506,2839,2667,58.1,0.1,41.4,0.0,0.1,2536,23724.0,4729.0,11472.0,1405.0,47.7,55.4,13.2,38.8,25.2,6.8,16.0,16.1,8.5,60.5,10.7,0.0,4.2,38.5,1907,87.8,7.5,4.7,0.0,19.1
36005021200,Bronx,Bronx,5257,2551,2706,34.4,1.9,36.8,0.0,24.6,3937,51443.0,3590.0,24552.0,3833.0,13.7,5.9,36.6,23.1,26.6,7.2,6.4,18.1,2.0,66.1,9.7,2.4,1.7,40.1,2399,68.0,25.8,6.2,0.0,14.7
36005021301,Bronx,Bronx,1194,549,645,78.9,1.8,19.3,0.0,0.0,662,16378.0,7085.0,15822.0,3687.0,48.2,67.6,18.8,43.1,28.4,2.4,7.4,16.7,1.1,59.5,13.6,2.8,6.3,29.9,462,77.5,19.9,2.6,0.0,13.3
36005021302,Bronx,Bronx,6061,2423,3638,50.0,1.0,47.5,0.0,1.1,2905,30362.0,6916.0,12748.0,1679.0,34.8,42.9,18.6,42.6,21.9,4.7,12.1,12.2,5.4,66.8,15.6,0.0,0.0,40.4,2132,80.3,15.4,4.3,0.0,12.9
36005021501,Bronx,Bronx,4726,2079,2647,74.0,1.0,21.0,0.0,2.7,2119,26076.0,4615.0,11505.0,1464.0,38.1,47.2,12.9,38.4,25.5,4.0,19.3,16.5,4.0,72.4,4.7,0.0,2.3,50.7,1532,89.0,7.3,3.7,0.0,12.9
36005021502,Bronx,Bronx,6013,3131,2882,75.0,1.7,22.7,0.0,0.0,2912,18507.0,3701.0,11639.0,1478.0,44.6,56.1,12.8,40.9,18.5,7.3,20.6,16.3,1.0,67.2,7.5,0.7,7.2,38.3,2225,82.8,9.3,7.9,0.0,16.4
36005021601,Bronx,Bronx,4137,1897,2240,64.1,10.4,19.1,0.0,3.5,2290,25847.0,5933.0,15578.0,2868.0,42.9,66.5,11.8,44.3,21.0,7.7,15.2,16.9,3.8,69.4,5.9,0.8,3.2,46.0,1622,91.1,5.0,3.9,0.0,19.0
36005021602,Bronx,Bronx,6243,2719,3524,39.1,1.4,38.7,0.7,15.0,4066,41487.0,5816.0,21913.0,2568.0,20.3,19.8,24.4,29.6,33.5,3.0,9.5,13.8,3.0,74.6,5.3,2.7,0.6,48.6,2893,72.6,22.8,4.6,0.0,11.2
36005021700,Bronx,Bronx,5000,2398,2602,54.5,1.3,43.2,0.5,0.0,2735,22721.0,5837.0,12208.0,1895.0,51.1,72.0,9.1,40.9,23.0,9.4,17.6,14.6,5.7,66.9,7.1,1.3,4.3,42.5,1960,85.7,4.5,8.7,1.1,14.3
36005021800,Bronx,Bronx,6882,3307,3575,64.6,2.9,26.9,0.0,5.2,3810,37303.0,12102.0,19344.0,3692.0,22.1,37.2,25.9,36.8,21.7,5.9,9.6,24.1,2.5,56.6,8.3,2.6,5.9,43.6,2893,73.7,16.6,9.1,0.6,16.6
36005021900,Bronx,Bronx,1277,617,660,91.2,2.1,6.7,0.0,0.0,606,31292.0,8449.0,15108.0,2593.0,29.1,45.5,15.3,35.3,23.4,8.8,17.3,11.5,6.6,68.8,7.8,3.4,1.9,42.6,590,81.7,10.3,8.0,0.0,9.1
36005022000,Bronx,Bronx,2176,1172,1004,79.5,0.3,14.4,1.2,4.2,599,23167.0,5153.0,8750.0,1423.0,52.9,83.4,9.4,39.0,16.2,7.2,28.3,5.7,3.3,81.6,6.7,2.7,0.0,42.0,842,89.7,4.8,5.6,0.0,19.5
36005022101,Bronx,Bronx,3884,1699,2185,77.6,0.0,17.6,0.0,2.7,1372,25870.0,4641.0,12249.0,2023.0,41.8,51.9,16.0,44.0,23.1,6.1,10.8,9.0,2.4,73.5,8.1,0.8,6.2,40.1,1553,84.9,12.0,3.0,0.0,11.6
36005022102,Bronx,Bronx,5010,2303,2707,77.2,1.5,17.6,0.0,0.4,2144,18664.0,2947.0,9696.0,1359.0,49.7,66.5,5.1,49.5,15.8,12.1,17.6,14.9,0.5,76.4,3.0,2.0,3.1,39.7,1600,85.9,10.6,3.6,0.0,20.5
36005022200,Bronx,Bronx,3414,1677,1737,59.5,4.1,16.4,0.0,18.5,1647,40331.0,11229.0,18173.0,2592.0,28.7,34.4,26.2,31.8,20.1,10.6,11.2,22.3,7.0,65.8,2.3,1.7,0.7,43.1,1636,87.5,11.5,1.0,0.0,14.0
36005022300,Bronx,Bronx,5108,2565,2543,66.2,2.5,28.7,0.0,0.0,2436,24277.0,2983.0,13806.0,2829.0,41.4,59.7,16.5,39.7,23.7,10.1,9.9,16.0,3.2,68.5,8.2,1.9,2.2,42.2,2032,88.5,7.9,3.6,0.0,15.3
36005022401,Bronx,Bronx,2652,1129,1523,66.1,9.0,18.7,0.0,6.0,1391,43611.0,7539.0,30091.0,11248.0,21.4,23.7,21.5,30.4,30.7,5.4,12.0,12.7,4.8,71.1,7.8,1.6,2.1,43.3,1230,84.2,12.1,3.7,0.0,17.0
36005022403,Bronx,Bronx,3502,1441,2061,68.0,16.5,11.0,0.0,0.0,2021,38333.0,9373.0,20184.0,3974.0,25.2,31.0,27.2,32.9,25.1,5.8,9.0,7.9,2.4,65.8,8.1,9.2,6.6,45.9,1557,75.0,17.1,7.8,0.0,15.7
36005022404,Bronx,Bronx,4187,1786,2401,46.8,27.9,18.3,0.0,4.3,2657,42070.0,8585.0,24555.0,3912.0,20.6,32.9,36.4,23.8,22.7,9.0,8.0,16.6,5.5,63.8,9.1,2.8,2.2,45.9,2151,73.2,24.1,2.6,0.0,6.4
36005022500,Bronx,Bronx,8066,3705,4361,63.8,0.2,33.9,0.0,1.8,2977,29302.0,3871.0,14612.0,5074.0,36.1,45.2,8.7,43.8,23.6,6.6,17.3,8.1,7.1,72.7,8.6,2.6,1.0,39.3,2849,85.2,7.8,7.0,0.0,15.6
36005022701,Bronx,Bronx,5917,2621,3296,64.6,1.8,31.9,0.0,1.4,3303,29426.0,3444.0,13012.0,1364.0,30.1,46.1,15.9,44.1,23.0,6.9,10.2,14.7,7.0,60.0,12.8,0.4,5.1,37.5,2550,82.4,13.2,4.4,0.0,13.2
36005022702,Bronx,Bronx,1485,853,632,52.1,0.0,39.5,0.7,4.2,767,23500.0,15325.0,15663.0,2287.0,34.8,45.8,18.8,25.7,33.7,7.1,14.7,11.8,0.0,68.5,8.1,1.5,10.1,38.1,606,74.3,12.5,13.2,0.0,17.4
36005022703,Bronx,Bronx,1871,817,1054,47.4,10.2,26.9,0.0,15.3,769,45673.0,9614.0,18038.0,3658.0,27.1,33.6,29.1,32.9,27.3,3.0,7.7,6.0,7.6,62.4,21.7,2.3,0.0,33.4,834,87.4,7.7,4.9,0.0,7.7
36005022800,Bronx,Bronx,6231,2961,3270,45.4,15.9,24.2,0.0,14.5,3781,45069.0,11303.0,23256.0,3451.0,17.6,32.8,31.2,28.5,23.9,6.6,9.8,15.9,5.1,60.0,11.5,2.6,4.9,44.3,2988,77.3,16.4,6.4,0.0,12.8
36005022901,Bronx,Bronx,5568,2681,2887,74.6,1.2,20.0,1.1,1.0,2571,24115.0,6826.0,12778.0,1784.0,36.4,49.3,12.2,39.8,22.2,5.5,20.3,12.6,1.0,63.7,15.3,1.1,6.3,36.3,2145,83.4,8.1,8.5,0.0,16.2
36005022902,Bronx,Bronx,3386,1364,2022,71.9,2.1,20.8,0.0,0.3,1510,24142.0,7428.0,11642.0,1810.0,34.6,56.4,14.5,43.9,24.1,6.0,11.5,13.8,2.3,64.2,13.5,0.0,6.2,40.3,1361,79.6,7.0,13.4,0.0,19.4
36005023000,Bronx,Bronx,3334,1595,1739,57.7,22.7,9.6,0.0,9.4,1896,43929.0,19129.0,17638.0,2718.0,23.5,34.8,25.7,24.4,29.4,5.8,14.7,22.3,6.3,63.2,3.8,0.0,4.5,44.0,1420,83.6,12.7,3.7,0.0,15.3
36005023100,Bronx,Bronx,1594,988,606,63.6,2.8,32.8,0.0,0.0,850,24250.0,15825.0,10136.0,1907.0,42.8,36.8,12.8,37.2,26.3,10.5,13.2,3.8,1.9,82.4,5.1,6.8,0.0,42.1,476,83.2,5.9,10.9,0.0,23.3
36005023200,Bronx,Bronx,2704,1345,1359,64.6,22.9,2.9,0.0,5.5,1407,44318.0,10356.0,22513.0,4308.0,23.4,30.2,22.4,28.1,27.0,13.0,9.5,33.3,8.4,48.4,7.1,0.5,2.2,46.8,1188,81.9,16.8,1.3,0.0,17.6
36005023301,Bronx,Bronx,4356,2012,2344,74.5,0.0,24.8,0.0,0.0,2094,26250.0,5052.0,12713.0,1830.0,36.6,54.8,14.0,42.9,17.8,10.8,14.5,10.1,12.0,62.8,5.8,5.3,4.0,38.7,1835,84.3,8.1,7.6,0.0,13.2
36005023302,Bronx,Bronx,3614,1673,1941,77.1,0.3,21.1,0.0,1.6,1452,22566.0,8178.0,10361.0,2073.0,50.1,63.8,12.7,44.5,22.2,8.2,12.4,5.6,2.5,72.2,11.2,1.0,7.5,44.1,1278,85.1,7.1,7.8,0.0,14.0
36005023501,Bronx,Bronx,3044,1405,1639,85.0,0.9,12.2,0.0,0.6,1329,27316.0,10692.0,13906.0,2429.0,50.8,76.5,13.0,39.1,25.8,9.8,12.3,21.7,1.8,57.6,9.4,8.1,1.5,37.5,1376,83.6,8.6,6.3,1.4,10.2
36005023502,Bronx,Bronx,4706,2245,2461,77.2,3.0,16.5,0.0,1.5,2198,21582.0,2792.0,12317.0,1563.0,41.8,54.1,12.6,38.2,23.0,9.1,17.1,8.8,3.1,75.0,7.0,0.0,6.0,40.7,1790,82.6,8.4,9.0,0.0,17.1
36005023600,Bronx,Bronx,2275,1125,1150,54.0,29.8,8.2,0.0,7.9,1161,40903.0,3595.0,15934.0,2750.0,32.2,49.2,14.0,37.4,23.2,11.5,13.8,19.0,7.4,60.1,11.9,0.5,1.1,40.5,998,80.2,14.4,5.4,0.0,13.3
36005023702,Bronx,Bronx,1216,655,561,73.9,2.5,20.1,0.0,0.3,514,32500.0,7283.0,13510.0,2262.0,35.1,62.4,7.5,56.3,23.0,8.2,5.1,10.5,3.6,78.2,5.5,0.0,2.3,46.0,549,88.3,11.7,0.0,0.0,13.8
36005023703,Bronx,Bronx,5014,2500,2514,73.1,4.0,19.8,0.0,2.7,2089,27128.0,7618.0,12746.0,2075.0,43.7,48.7,12.4,48.5,23.2,1.6,14.2,7.3,1.8,71.2,13.7,1.7,4.3,40.7,1966,81.7,8.5,9.8,0.0,17.3
36005023704,Bronx,Bronx,3717,1541,2176,75.4,0.8,22.4,0.0,0.5,1502,20918.0,2897.0,11199.0,1998.0,55.0,75.9,11.3,53.4,17.7,10.8,6.8,14.9,0.0,58.8,18.1,1.2,7.0,43.8,1606,93.2,3.2,3.6,0.0,7.2
36005023800,Bronx,Bronx,2567,1329,1238,60.4,16.8,18.2,0.0,3.9,1405,50074.0,9350.0,17870.0,2174.0,28.6,42.8,24.5,29.2,28.3,9.0,8.9,31.1,10.5,46.1,6.6,0.3,5.3,40.9,1028,86.2,12.1,1.8,0.0,16.9
36005023900,Bronx,Bronx,8282,3887,4395,78.3,0.9,19.1,0.6,1.1,3346,20985.0,6855.0,12525.0,1890.0,45.2,65.6,13.9,46.5,17.2,7.5,14.8,13.3,3.9,69.6,10.2,0.0,3.0,40.8,3209,79.1,12.0,8.9,0.0,12.4
36005024000,Bronx,Bronx,3963,2138,1825,67.7,5.1,25.6,0.0,0.7,2185,34705.0,4686.0,16222.0,2398.0,27.9,35.1,18.6,33.2,25.6,8.1,14.5,27.1,4.7,62.1,3.1,0.7,2.2,41.0,1837,77.2,13.3,9.5,0.0,16.0
36005024100,Bronx,Bronx,6324,3194,3130,69.1,0.9,27.3,0.1,1.5,2801,23856.0,4225.0,11044.0,1583.0,38.6,54.0,16.1,43.2,16.8,8.5,15.4,14.8,5.4,63.1,10.0,2.0,4.8,41.4,2501,92.8,3.8,3.4,0.0,15.9
36005024300,Bronx,Bronx,5748,2578,3170,69.2,1.1,23.3,0.0,6.1,2909,19669.0,2381.0,10226.0,1568.0,45.3,55.4,12.1,39.6,23.0,7.5,17.8,13.6,9.6,62.3,7.4,3.4,3.6,41.3,1894,74.0,14.6,11.4,0.0,16.6
36005024400,Bronx,Bronx,2551,1215,1336,54.0,35.1,7.2,0.0,3.7,1385,59063.0,11820.0,24849.0,2414.0,9.9,12.6,38.3,18.6,27.9,7.6,7.6,41.0,5.7,41.8,7.8,1.3,2.5,41.6,1129,80.7,15.2,4.1,0.0,14.5
36005024501,Bronx,Bronx,5162,2234,2928,73.7,0.7,25.6,0.0,0.0,2747,24864.0,4521.0,11960.0,2060.0,45.4,63.8,17.0,43.2,22.3,5.9,11.7,10.4,7.5,70.8,5.8,2.9,2.5,44.8,1836,85.0,10.6,4.4,0.0,19.4
36005024502,Bronx,Bronx,3619,1796,1823,70.6,0.7,28.7,0.0,0.0,1718,25605.0,10156.0,11275.0,2133.0,54.5,75.5,10.8,51.2,23.9,12.0,2.1,7.1,1.6,62.5,15.5,3.3,10.1,39.4,1463,84.2,11.6,4.2,0.0,15.3
36005024600,Bronx,Bronx,2223,1047,1176,37.3,43.9,3.1,0.0,14.8,1686,63516.0,10356.0,32273.0,4554.0,5.8,6.0,39.8,24.6,20.6,7.6,7.4,37.5,11.5,41.7,3.5,3.7,2.0,38.9,1149,75.9,20.1,4.0,0.0,8.9
36005024700,Bronx,Bronx,1964,916,1048,43.8,2.6,51.7,0.0,1.9,1006,41455.0,4720.0,18755.0,2962.0,29.3,40.4,23.7,38.8,18.3,8.6,10.6,23.7,7.3,63.2,1.6,0.8,3.4,45.4,1016,85.7,13.2,1.1,0.0,8.1
36005024800,Bronx,Bronx,3069,1422,1647,32.5,51.5,7.8,0.5,7.1,1989,52279.0,14838.0,29807.0,4553.0,9.6,21.4,34.4,24.7,17.7,20.0,3.2,29.2,13.5,45.6,8.4,0.0,3.3,37.8,1469,78.2,19.2,2.6,0.0,8.7
36005024900,Bronx,Bronx,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
36005025000,Bronx,Bronx,2663,1151,1512,29.6,54.8,1.2,0.0,12.5,1558,54726.0,16587.0,31680.0,5629.0,11.8,18.3,31.6,43.9,15.1,7.6,1.9,32.1,5.1,37.9,18.4,2.3,4.3,36.0,1076,79.4,18.6,2.0,0.0,9.0
36005025100,Bronx,Bronx,6564,2967,3597,68.8,1.7,19.7,0.0,6.8,3400,28615.0,6458.0,13571.0,2017.0,34.6,44.0,27.8,30.8,20.5,6.6,14.3,11.4,4.1,72.9,7.0,4.6,0.0,40.9,2778,80.6,10.8,8.6,0.0,10.0
36005025200,Bronx,Bronx,2692,1379,1313,34.6,41.9,6.9,0.3,13.3,1921,60625.0,18518.0,23930.0,2688.0,23.8,47.7,38.4,16.5,23.2,10.1,11.7,29.5,8.3,41.2,17.1,3.5,0.4,36.2,1222,85.8,11.0,3.1,0.0,10.8
36005025300,Bronx,Bronx,5952,2908,3044,73.0,0.9,19.4,1.9,4.4,2814,30957.0,3740.0,14595.0,1666.0,24.5,31.2,15.2,42.0,23.0,6.1,13.7,12.3,4.1,71.7,6.1,2.9,2.8,44.8,2434,76.1,14.2,9.2,0.5,18.4
36005025400,Bronx,Bronx,2200,1049,1151,26.7,56.4,3.5,0.0,10.1,1435,50238.0,4346.0,24619.0,5248.0,15.6,21.8,31.8,29.8,16.5,11.6,10.3,31.2,15.0,35.4,15.7,0.6,2.1,34.5,877,84.9,10.3,4.8,0.0,6.6
36005025500,Bronx,Bronx,5874,3149,2725,77.7,0.8,20.3,0.0,0.0,2667,19458.0,7457.0,12273.0,2509.0,50.3,64.6,9.2,54.4,14.0,5.5,16.9,12.2,9.7,67.9,6.9,0.0,3.4,42.1,2485,92.4,4.6,3.0,0.0,17.2
36005025600,Bronx,Bronx,1831,794,1037,51.1,23.0,19.4,0.0,6.2,1080,37236.0,5257.0,18727.0,4272.0,27.9,39.1,22.4,29.1,27.8,13.2,7.5,20.0,15.1,49.9,8.4,3.9,2.7,42.5,702,80.2,14.8,5.0,0.0,29.1
36005025700,Bronx,Bronx,1728,912,816,76.3,1.9,21.9,0.0,0.0,1080,28203.0,11737.0,18913.0,6369.0,28.0,34.7,19.8,30.4,26.8,11.3,11.7,9.5,3.2,74.3,9.5,3.5,0.0,41.0,935,82.4,10.6,7.1,0.0,18.0
36005026100,Bronx,Bronx,1958,863,1095,41.5,4.0,49.6,0.0,1.5,1617,73688.0,6611.0,41669.0,4890.0,8.0,7.1,51.7,17.5,22.4,0.0,8.4,26.1,2.5,67.0,2.1,0.9,1.3,48.6,1005,65.3,32.6,2.1,0.0,6.5
